item_id,task_type,perturbation_type,similarity,retention_probability,is_correct_simulated,similarity_metric
factual_qa_10038,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,formatting_changes,0.942643,0.9313254574339032,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,paraphrasing,0.667234,0.5046429911875838,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,reordering,0.864192,0.8593313800026183,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,paraphrasing,0.736839,0.6443883130036019,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,reordering,0.980597,0.9525238535487339,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,context_injection,0.919328,0.914368073618518,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,formatting_changes,0.946573,0.9338662552478836,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,paraphrasing,0.722904,0.6159454793503756,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,reordering,0.93398,0.9254111640255083,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,0.962452,0.9432840213050135,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,context_injection,0.992927,0.9579785079786411,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,formatting_changes,0.979119,0.9518271830914824,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,paraphrasing,0.621463,0.4245049419033816,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,reordering,0.974422,0.9495493318805108,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,0.996463,0.9594304137528471,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,context_injection,0.933701,0.9252133170014236,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,formatting_changes,0.944039,0.9322379344510701,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,paraphrasing,0.829367,0.8121838378388246,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,reordering,0.933192,0.9248511613805128,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,0.909082,0.9058161611179281,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,paraphrasing,0.653685,0.47945250013182156,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,context_injection,0.988938,0.9562818233364785,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,formatting_changes,0.988938,0.9562818233364785,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,paraphrasing,0.905538,0.9026908416667361,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,reordering,0.985426,0.9547348813354113,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,surface_noise,0.988938,0.9562818233364785,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,context_injection,0.989135,0.9563671074721793,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,formatting_changes,0.989074,0.9563407164360214,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,paraphrasing,0.764839,0.7001487622985229,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,reordering,0.964534,0.9444230501039665,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,surface_noise,0.968724,0.9466515430300473,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,context_injection,0.959634,0.9417080667569924,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,formatting_changes,0.961804,0.9429251433592778,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,paraphrasing,0.797223,0.7599852592079606,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,reordering,0.884537,0.8823058851862184,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,surface_noise,0.961002,0.9424780806459507,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,context_injection,0.946785,0.9340008627076555,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,formatting_changes,0.966631,0.9455489040190912,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,paraphrasing,0.924241,0.9182221211534141,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,reordering,0.923191,0.9174115237575942,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,surface_noise,0.95155,0.9369614135273578,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,context_injection,0.986613,0.9552633855007258,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,formatting_changes,0.970549,0.947596072111982,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,paraphrasing,0.645641,0.46504017061784525,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,reordering,0.943397,0.9318196699978807,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,surface_noise,0.971645,0.9481558256990963,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,context_injection,0.806704,0.776202689675598,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,formatting_changes,0.958256,0.9409228548828903,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,paraphrasing,0.843356,0.8323253152116805,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,reordering,0.805172,0.7736268242984439,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,surface_noise,0.920106,0.9149888213746655,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,context_injection,0.999737,0.9607323561795686,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,formatting_changes,0.999808,0.9607601471443734,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,paraphrasing,0.518855,0.3041883466402812,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,reordering,0.958131,0.9408511489911064,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,surface_noise,0.99988,0.9607883105085264,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,context_injection,0.987021,0.9554437028363998,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,paraphrasing,0.617956,0.4189976182768583,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,context_injection,0.951233,0.936768277997009,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,formatting_changes,0.940844,0.9301332008969121,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,paraphrasing,0.840424,0.8282374032914674,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,reordering,0.907426,0.9043667168393461,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2289,factual_qa,surface_noise,0.941487,0.9305614662324673,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,context_injection,0.992903,0.9579684879273143,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,formatting_changes,0.993623,0.9582681113203255,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,paraphrasing,0.831941,0.8160106274306242,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,reordering,0.975038,0.949853682635128,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2682,factual_qa,surface_noise,0.991438,0.9573525639955232,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,context_injection,0.94035,0.9298025597620283,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,formatting_changes,0.944805,0.9327339464714202,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,paraphrasing,0.757624,0.6860486518346951,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,reordering,0.933949,0.9253892041581884,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3095,factual_qa,surface_noise,0.944252,0.9323761907008041,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,context_injection,0.815317,0.7903527235357231,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,formatting_changes,0.791305,0.7495388134798024,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,paraphrasing,0.653122,0.47842993595437977,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,reordering,0.723639,0.6174499461331178,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3135,factual_qa,surface_noise,0.827325,0.8091095563036728,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,context_injection,1.0,0.9608352069115922,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,paraphrasing,0.092512,0.22107175225814818,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,reordering,0.26241,0.2263372257037724,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3339,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,paraphrasing,0.842162,0.8306691725763766,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,reordering,0.99524,0.9589336857116042,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3373,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,paraphrasing,0.190553,0.2229929392685346,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,reordering,0.916713,0.9122524297910901,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,paraphrasing,0.834741,0.8201118104656455,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,context_injection,0.997713,0.9599322364452043,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,formatting_changes,0.997089,0.9596824647409679,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,paraphrasing,0.659812,0.4907091978281831,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,reordering,0.99896,0.960427000778568,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,0.997089,0.9596824647409679,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,context_injection,0.960091,0.9419663491172752,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,paraphrasing,0.680397,0.5300614383869116,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,1.0,0.9608352069115922,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,context_injection,0.879549,0.876975634235817,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,formatting_changes,0.920399,0.9152215735304989,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,paraphrasing,0.835816,0.8216692632638924,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,reordering,0.89847,0.8961920881627612,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,surface_noise,0.945901,0.9334379273424624,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,context_injection,0.953805,0.9383198339684002,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,formatting_changes,0.931182,0.9234056888061,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,paraphrasing,0.772707,0.7152450129848464,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,reordering,0.917823,0.9131559863855736,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,surface_noise,0.958104,0.9408356500298325,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,context_injection,0.871868,0.8683861310894843,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,formatting_changes,0.883741,0.8814681868488472,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,paraphrasing,0.620924,0.42365214899185116,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,reordering,0.88851,0.886414403729074,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,surface_noise,0.887942,0.8858344034061998,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,context_injection,0.945108,0.9329292405296332,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,formatting_changes,0.952953,0.9378097599156616,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,paraphrasing,0.714634,0.5990160205972894,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,reordering,0.819193,0.7965326615469259,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,surface_noise,0.941411,0.9305109707049377,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,context_injection,0.96568,0.9450409615684663,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,formatting_changes,0.965588,0.9449915914237685,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,paraphrasing,0.725608,0.6214790633876004,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,reordering,0.869874,0.8660795864212449,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,surface_noise,0.965588,0.9449915914237685,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,context_injection,0.698605,0.5663770415436976,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,paraphrasing,0.886528,0.8843798696808942,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,reordering,0.980811,0.9526239404396004,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,paraphrasing,0.538896,0.3213441500263517,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,context_injection,0.979707,0.9521054795918606,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,formatting_changes,0.979707,0.9521054795918606,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,paraphrasing,0.758685,0.6881361578521366,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,reordering,0.979707,0.9521054795918606,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,surface_noise,0.979707,0.9521054795918606,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,context_injection,0.817042,0.7931176888690099,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,paraphrasing,0.522834,0.3073778340437571,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,reordering,0.776835,0.7230348024879583,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,surface_noise,0.999261,0.9605455574032202,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,context_injection,0.897163,0.8949508465881681,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,formatting_changes,0.920556,0.9153460601806716,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,paraphrasing,0.823168,0.8027467109834805,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,reordering,0.905558,0.9027087258150066,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7048,factual_qa,surface_noise,0.911384,0.9077995148375042,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,context_injection,0.952926,0.9377935327825868,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,formatting_changes,0.976813,0.9507211296727831,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,paraphrasing,0.640255,0.45563721682068786,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,reordering,0.791909,0.7506159629191222,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7187,factual_qa,surface_noise,0.976813,0.9507211296727831,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,context_injection,0.985637,0.9548292540074119,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,formatting_changes,0.913772,0.9098186425015491,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,paraphrasing,0.555909,0.33816287716367427,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,reordering,0.930039,0.9225727033606568,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_720,factual_qa,surface_noise,0.985418,0.9547312995865764,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,context_injection,0.9062,0.9032813111102889,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,formatting_changes,0.912916,0.909099325648423,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,paraphrasing,0.782304,0.7332045080955512,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,reordering,0.903386,0.9007499816374944,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7525,factual_qa,surface_noise,0.886956,0.8848217469312425,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,context_injection,0.926022,0.919580991508741,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,formatting_changes,0.953058,0.937872828685731,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,paraphrasing,0.723928,0.6180414401129235,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,reordering,0.863627,0.858646066205387,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7699,factual_qa,surface_noise,0.933277,0.9249117480185878,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,formatting_changes,0.97785,0.9512214185390486,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,paraphrasing,0.797113,0.759793302356621,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7854,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,formatting_changes,1.0,0.9608352069115922,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,paraphrasing,0.871641,0.8681251561767691,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,reordering,0.811997,0.7849658602612593,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_7989,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,context_injection,0.786396,0.740694743356574,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,formatting_changes,0.957279,0.9403602700473155,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,paraphrasing,0.627553,0.4342989897352922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,reordering,0.970843,0.9477467730635003,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_800,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,paraphrasing,0.815577,0.7907709644007836,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8049,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,context_injection,0.992929,0.9579793428812264,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,paraphrasing,0.814945,0.7897533987498917,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,reordering,0.922319,0.91673296616906,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8077,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,paraphrasing,0.826461,0.8077985867281448,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8164,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,formatting_changes,0.943248,0.9317222629489996,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,paraphrasing,0.671158,0.5121316569506249,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,reordering,0.807963,0.7783063734593643,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8302,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,context_injection,0.999806,0.960759364555313,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,paraphrasing,0.621353,0.4243307157029456,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,reordering,0.982226,0.9532807781861172,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8326,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,formatting_changes,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,paraphrasing,0.580178,0.36603695001204956,0,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,reordering,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8650,factual_qa,surface_noise,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8989,factual_qa,context_injection,1.0,0.9608352069115922,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8989,factual_qa,formatting_changes,0.917201,0.9126506760390718,1,sentence-transformers/all-MiniLM-L6-v2
factual_qa_8989,factual_qa,paraphrasing,0.626412,0.43244199023722507,0,sentence-transformers/all-MiniLM-L6-v2
