item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_35,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.918490,0.935681,0.064319,-0.017191,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.918490,0.908293,0.091707,0.010197,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.918490,0.933058,0.066942,-0.014568,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.918490,0.931417,0.068583,-0.012927,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,5,5,0.400000,0.400000,0.000000,0.000000,false,0.907802,0.906792,0.093208,0.001010,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,5,5,0.400000,0.400000,0.000000,0.000000,false,0.907802,0.914622,0.085378,-0.006820,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,5,5,0.400000,0.000000,0.400000,1.000000,true,0.907802,0.863597,0.136403,0.044206,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,5,5,0.400000,0.400000,0.000000,0.000000,false,0.907802,0.910184,0.089816,-0.002382,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,5,5,0.400000,0.000000,0.400000,1.000000,true,0.907802,0.906994,0.093006,0.000808,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.895576,0.870970,0.129030,0.024606,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.895576,0.850123,0.149877,0.045453,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false,0.895576,0.839992,0.160008,0.055584,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.895576,0.846777,0.153223,0.048799,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.895576,0.854978,0.145022,0.040598,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,5,5,0.400000,0.600000,-0.200000,-0.500000,false,0.880180,0.903306,0.096694,-0.023126,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.880180,0.908584,0.091416,-0.028403,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.880180,0.881371,0.118629,-0.001191,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,5,5,0.400000,0.600000,-0.200000,-0.500000,false,0.880180,0.900598,0.099402,-0.020418,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,5,5,0.400000,0.600000,-0.200000,-0.500000,false,0.880180,0.867741,0.132259,0.012439,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.887120,0.848615,0.151385,0.038505,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,5,5,0.600000,0.400000,0.200000,0.333333,true,0.887120,0.887211,0.112789,-0.000092,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,5,5,0.600000,1.000000,-0.400000,-0.666667,false,0.887120,0.829099,0.170901,0.058021,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.887120,0.860028,0.139972,0.027092,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.887120,0.871503,0.128497,0.015616,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901971,0.904468,0.095532,-0.002497,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901971,0.920521,0.079479,-0.018551,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901971,0.894918,0.105082,0.007052,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901971,0.891034,0.108966,0.010937,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.901971,0.915154,0.084846,-0.013183,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,5,5,0.800000,0.600000,0.200000,0.250000,true,0.836041,0.869919,0.130081,-0.033879,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,5,5,0.800000,0.200000,0.600000,0.750000,true,0.836041,0.865696,0.134304,-0.029656,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,5,5,0.800000,0.200000,0.600000,0.750000,true,0.836041,0.852430,0.147570,-0.016389,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,5,5,0.800000,0.400000,0.400000,0.500000,true,0.836041,0.830069,0.169931,0.005971,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,5,5,0.800000,0.600000,0.200000,0.250000,true,0.836041,0.870100,0.129900,-0.034059,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931760,0.943296,0.056704,-0.011536,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931760,0.932369,0.067631,-0.000609,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931760,0.926274,0.073726,0.005486,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931760,0.947709,0.052291,-0.015949,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931760,0.938141,0.061859,-0.006381,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,5,5,0.000000,0.400000,-0.400000,,false,0.921844,0.931507,0.068493,-0.009663,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.921844,0.925550,0.074450,-0.003706,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false,0.921844,0.898585,0.101415,0.023258,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.921844,0.927491,0.072509,-0.005648,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,surface_noise,5,5,0.000000,0.200000,-0.200000,,false,0.921844,0.932026,0.067974,-0.010182,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.871857,0.865191,0.134809,0.006666,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.871857,0.860721,0.139279,0.011136,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true,0.871857,0.879296,0.120704,-0.007440,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,reordering,5,5,1.000000,0.600000,0.400000,0.400000,true,0.871857,0.897849,0.102151,-0.025992,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true,0.871857,0.885404,0.114596,-0.013548,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.952432,0.930160,0.069840,0.022272,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.952432,0.940598,0.059402,0.011833,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.952432,0.932726,0.067274,0.019706,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.952432,0.941445,0.058555,0.010987,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.952432,0.915376,0.084624,0.037055,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917516,0.918979,0.081021,-0.001463,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917516,0.912727,0.087273,0.004789,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917516,0.838815,0.161185,0.078701,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true,0.917516,0.872107,0.127893,0.045409,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917516,0.895590,0.104410,0.021926,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,context_injection,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.875771,0.883925,0.116075,-0.008153,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,formatting_changes,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.875771,0.884526,0.115474,-0.008755,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,paraphrasing,5,5,0.400000,0.400000,0.000000,0.000000,false,0.875771,0.873337,0.126663,0.002435,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,reordering,5,5,0.400000,0.800000,-0.400000,-1.000000,false,0.875771,0.866615,0.133385,0.009157,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,surface_noise,5,5,0.400000,0.600000,-0.200000,-0.500000,false,0.875771,0.895830,0.104170,-0.020059,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,context_injection,5,5,0.200000,0.200000,0.000000,0.000000,false,0.921842,0.882119,0.117881,0.039723,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.921842,0.897168,0.102832,0.024674,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,paraphrasing,5,5,0.200000,0.000000,0.200000,1.000000,true,0.921842,0.844735,0.155265,0.077107,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,reordering,5,5,0.200000,0.200000,0.000000,0.000000,false,0.921842,0.852806,0.147194,0.069037,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,surface_noise,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.921842,0.858742,0.141258,0.063101,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917352,0.898629,0.101371,0.018723,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917352,0.906298,0.093702,0.011054,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true,0.917352,0.849313,0.150687,0.068038,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917352,0.909816,0.090184,0.007536,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.917352,0.919386,0.080614,-0.002034,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,context_injection,5,5,0.200000,0.000000,0.200000,1.000000,true,0.841030,0.833211,0.166789,0.007820,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,formatting_changes,5,5,0.200000,0.000000,0.200000,1.000000,true,0.841030,0.847197,0.152803,-0.006167,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,paraphrasing,5,5,0.200000,0.400000,-0.200000,-1.000000,false,0.841030,0.822689,0.177311,0.018341,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,reordering,5,5,0.200000,0.000000,0.200000,1.000000,true,0.841030,0.857468,0.142532,-0.016438,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true,0.841030,0.836107,0.163893,0.004923,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,context_injection,5,5,0.200000,0.200000,0.000000,0.000000,false,0.840261,0.767176,0.232824,0.073085,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,formatting_changes,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.840261,0.810077,0.189923,0.030184,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,paraphrasing,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.840261,0.856000,0.144000,-0.015739,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,reordering,5,5,0.200000,0.600000,-0.400000,-2.000000,false,0.840261,0.785426,0.214574,0.054835,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,surface_noise,5,5,0.200000,0.800000,-0.600000,-3.000000,false,0.840261,0.833521,0.166479,0.006740,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,context_injection,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.875805,0.853724,0.146276,0.022081,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,formatting_changes,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.875805,0.877367,0.122633,-0.001562,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,paraphrasing,5,5,0.600000,0.400000,0.200000,0.333333,true,0.875805,0.883302,0.116698,-0.007497,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,reordering,5,5,0.600000,0.400000,0.200000,0.333333,true,0.875805,0.844167,0.155833,0.031638,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.875805,0.916944,0.083056,-0.041139,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.971659,0.983762,0.016238,-0.012103,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.971659,0.976518,0.023482,-0.004859,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true,0.971659,0.732119,0.267881,0.239541,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.971659,0.765991,0.234009,0.205668,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.971659,0.977328,0.022672,-0.005668,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.711638,0.288362,0.288362,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.981529,0.018471,0.018471,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.978202,0.021798,0.021798,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true,1.000000,0.601383,0.398617,0.398617,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.976463,0.023537,0.023537,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996132,0.985376,0.014624,0.010757,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996132,0.981479,0.018521,0.014653,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,paraphrasing,5,5,1.000000,0.066955,0.933045,0.933045,true,0.996132,0.602125,0.397875,0.394007,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996132,0.990912,0.009088,0.005220,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996132,0.993425,0.006575,0.002707,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.996013,0.003987,0.003988,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.983784,0.016216,0.016216,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,paraphrasing,5,5,1.000000,0.026745,0.973255,0.973255,true,1.000000,0.719014,0.280986,0.280986,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.864674,0.135326,0.135326,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.998671,0.001329,0.001329,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true,1.000000,0.713770,0.286230,0.286230,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,context_injection,5,5,0.137143,0.132101,0.005042,0.036765,true,0.990527,0.989282,0.010718,0.001246,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,formatting_changes,5,5,0.137143,0.120438,0.016704,0.121802,true,0.990527,0.986725,0.013275,0.003802,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,paraphrasing,5,5,0.137143,0.136999,0.000144,0.001050,true,0.990527,0.779103,0.220897,0.211425,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,reordering,5,5,0.137143,0.106433,0.030710,0.223928,true,0.990527,0.976901,0.023099,0.013626,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,surface_noise,5,5,0.137143,0.126667,0.010476,0.076388,true,0.990527,0.990868,0.009132,-0.000341,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,context_injection,5,5,0.824751,0.772120,0.052632,0.063815,true,0.910992,0.914273,0.085727,-0.003281,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,formatting_changes,5,5,0.824751,0.894737,-0.069986,-0.084857,false,0.910992,0.949343,0.050657,-0.038351,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,paraphrasing,5,5,0.824751,0.169537,0.655214,0.794438,true,0.910992,0.656460,0.343540,0.254533,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,reordering,5,5,0.824751,0.656005,0.168746,0.204603,true,0.910992,0.917697,0.082303,-0.006705,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,surface_noise,5,5,0.824751,0.831579,-0.006828,-0.008279,false,0.910992,0.831427,0.168573,0.079565,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.933386,0.777980,0.222020,0.155406,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.933386,0.869513,0.130487,0.063873,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.933386,0.776742,0.223258,0.156644,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.933386,0.901868,0.098132,0.031519,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.933386,0.851693,0.148307,0.081694,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983970,0.991985,0.008015,-0.008015,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983970,0.991985,0.008015,-0.008015,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983970,0.813975,0.186025,0.169995,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983970,0.874048,0.125952,0.109921,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983970,0.991985,0.008015,-0.008015,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.991385,0.970701,0.029299,0.020684,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,formatting_changes,5,5,1.000000,0.654545,0.345455,0.345455,true,0.991385,0.954875,0.045125,0.036510,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true,0.991385,0.702663,0.297337,0.288723,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.991385,0.845287,0.154713,0.146099,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.991385,0.986194,0.013806,0.005191,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,context_injection,5,5,0.250000,0.233333,0.016667,0.066666,true,0.969545,0.933724,0.066276,0.035821,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,formatting_changes,5,5,0.250000,0.226364,0.023636,0.094546,true,0.969545,0.944087,0.055913,0.025458,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,paraphrasing,5,5,0.250000,0.477814,-0.227814,-0.911255,false,0.969545,0.862549,0.137451,0.106996,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,reordering,5,5,0.250000,0.250000,0.000000,0.000000,false,0.969545,0.978491,0.021509,-0.008946,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,surface_noise,5,5,0.250000,0.250000,0.000000,0.000000,false,0.969545,0.952390,0.047610,0.017155,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938179,0.965184,0.034816,-0.027005,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938179,0.961595,0.038405,-0.023416,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,paraphrasing,5,5,1.000000,0.048643,0.951357,0.951357,true,0.938179,0.579054,0.420946,0.359125,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938179,0.968416,0.031584,-0.030237,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.938179,0.963873,0.036127,-0.025694,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996261,0.867867,0.132133,0.128394,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996261,0.978259,0.021741,0.018002,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996261,0.902918,0.097082,0.093343,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996261,0.874687,0.125313,0.121574,sentence-transformers/all-MiniLM-L6-v2
