item_id,task_type,dataset_name,source_index,source_id,sample_id,model_name,prompt_variant,perturbation_type,reference_answer,output_text,extracted_answer,performance_score,factual_containment_match,factual_token_f1,is_correct,needs_manual_review,correctness_method,notes
factual_qa_5525,factual_qa,rajpurkar/squad_v2,5525,57280f974b864d1900164373,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,the head of government would be acting in her or his capacity as public official,"A person would be considered to be excising a constitutional impasse when two public agencies, especially two equally sovereign branches of government, conflict. For example, if the head of government of a country were to refuse to enforce a decision of that country's highest court, it would be considered a constitutional impasse, as the head of government would be acting in their capacity as a public official rather than a private citizen.",the head of government would be acting in her or his capacity as public official,0.282051,false,0.282051,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.79; token_f1=0.282051; binary correctness not assigned for factual QA
factual_qa_10197,factual_qa,rajpurkar/squad_v2,10197,57302cd004bcaa1900d772d9,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,March 2011,The Syrian Civil War began in March 2011.,March 2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_5525,factual_qa,rajpurkar/squad_v2,5525,57280f974b864d1900164373,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,the head of government would be acting in her or his capacity as public official,"According to the context, a person would be considered to be excising a constitutional impasse if two public agencies, especially two equally sovereign branches of government, conflict. This would not be considered civil disobedience, as the person would be acting in their capacity as a public official rather than a private citizen.",the head of government would be acting in her or his capacity as public official,0.333333,false,0.333333,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.71; token_f1=0.333333; binary correctness not assigned for factual QA
factual_qa_5525,factual_qa,rajpurkar/squad_v2,5525,57280f974b864d1900164373,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,the head of government would be acting in her or his capacity as public official,"According to the context, a person would be considered to be excising a constitutional impasse if they are in a conflict with another public agency, specifically two equally sovereign branches of government. This is distinguished from civil disobedience, which pertains to a citizen's relation to the state and its laws.",the head of government would be acting in her or his capacity as public official,0.203390,false,0.203390,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.43; token_f1=0.203390; binary correctness not assigned for factual QA
factual_qa_10197,factual_qa,rajpurkar/squad_v2,10197,57302cd004bcaa1900d772d9,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,March 2011,The Syrian Civil War began in March 2011.,March 2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_5525,factual_qa,rajpurkar/squad_v2,5525,57280f974b864d1900164373,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,the head of government would be acting in her or his capacity as public official,"A person would be considered to be excising a constitutional impasse if they were a public official, specifically the head of government, refusing to enforce a decision of that country's highest court. This would be a situation where two public agencies, specifically the government and the court, are in conflict, rather than a private citizen's act of defiance against the state and its laws, which would be considered civil disobedience.",the head of government would be acting in her or his capacity as public official,0.210526,false,0.210526,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.57; token_f1=0.210526; binary correctness not assigned for factual QA
factual_qa_8049,factual_qa,rajpurkar/squad_v2,8049,5728f6446aef0514001548e5,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,adaptive immune system,The adaptive immune system is activated by the innate response.,adaptive immune system,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10197,factual_qa,rajpurkar/squad_v2,10197,57302cd004bcaa1900d772d9,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,March 2011,The Syrian Civil War began in March 2011.,March 2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10197,factual_qa,rajpurkar/squad_v2,10197,57302cd004bcaa1900d772d9,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,March 2011,The Syrian Civil War began in March 2011.,March 2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10197,factual_qa,rajpurkar/squad_v2,10197,57302cd004bcaa1900d772d9,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,March 2011,The Syrian Civil War began in March 2011.,March 2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_8049,factual_qa,rajpurkar/squad_v2,8049,5728f6446aef0514001548e5,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,adaptive immune system,The adaptive immune system is activated by the innate response.,adaptive immune system,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_8049,factual_qa,rajpurkar/squad_v2,8049,5728f6446aef0514001548e5,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,adaptive immune system,The adaptive immune system is activated by the innate response.,adaptive immune system,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_8049,factual_qa,rajpurkar/squad_v2,8049,5728f6446aef0514001548e5,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,adaptive immune system,The adaptive immune system is activated by the innate response.,adaptive immune system,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_8049,factual_qa,rajpurkar/squad_v2,8049,5728f6446aef0514001548e5,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,adaptive immune system,The adaptive immune system is activated by the innate response.,adaptive immune system,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7048,factual_qa,rajpurkar/squad_v2,7048,572a0d21af94a219006aa783,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,economist,Raghuram Rajan is a central banker and economist. He was the Governor of the Reserve Bank of India from 2013 to 2016.,economist,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7048,factual_qa,rajpurkar/squad_v2,7048,572a0d21af94a219006aa783,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,economist,Raghuram Rajan is a Central Banking economist. He was the Governor of the Reserve Bank of India from 2013 to 2016.,economist,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7048,factual_qa,rajpurkar/squad_v2,7048,572a0d21af94a219006aa783,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,economist,"Raghuram Rajan is a Central Banking economist. He was the 23rd Governor of the Reserve Bank of India, serving from September 2013 to September 2016.",economist,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7048,factual_qa,rajpurkar/squad_v2,7048,572a0d21af94a219006aa783,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,economist,Raghuram Rajan is a Central Banking economist and a former Governor of the Reserve Bank of India. He is also a professor of finance at the University of Chicago Booth School of Business.,economist,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7048,factual_qa,rajpurkar/squad_v2,7048,572a0d21af94a219006aa783,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,economist,"Raghuram Rajan is a Central Banking economist. He is a former Governor of the Reserve Bank of India, the central bank of India, from 2013 to 2016.",economist,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6819,factual_qa,rajpurkar/squad_v2,6819,5727f05b4b864d190016406a,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,lower wages,"Less education typically leads to lower wages and lower incomes. As a result, those who are unable to afford an education or choose not to pursue optional education generally receive much lower wages.",lower wages,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6819,factual_qa,rajpurkar/squad_v2,6819,5727f05b4b864d190016406a,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,lower wages,"Less education leads to lower wages and, subsequently, lower aggregate savings and investment.",lower wages,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6819,factual_qa,rajpurkar/squad_v2,6819,5727f05b4b864d190016406a,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,lower wages,"Less education typically leads to lower wages, which in turn can result in lower aggregate savings and investment.",lower wages,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6819,factual_qa,rajpurkar/squad_v2,6819,5727f05b4b864d190016406a,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,lower wages,"Less education typically leads to lower wages, which in turn can result in lower aggregate savings and investment.",lower wages,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6819,factual_qa,rajpurkar/squad_v2,6819,5727f05b4b864d190016406a,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,lower wages,"Less education typically leads to lower wages and incomes. This is because a lack of education can result in limited job opportunities, lower earning potential, and reduced economic mobility. As a result, individuals with less education may receive lower aggregate savings and investment, which can perpetuate a cycle of disadvantage and inequality.",lower wages,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10779,factual_qa,rajpurkar/squad_v2,10779,573361404776f4190066093e,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Masovian gothic,St. John's Cathedral is an example of the so-called Masovian Gothic style.,Masovian gothic,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10779,factual_qa,rajpurkar/squad_v2,10779,573361404776f4190066093e,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Masovian gothic,St. John's Cathedral is an example of the so-called Masovian Gothic style.,Masovian gothic,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10779,factual_qa,rajpurkar/squad_v2,10779,573361404776f4190066093e,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Masovian gothic,St. John's Cathedral is an example of the Masovian Gothic style.,Masovian gothic,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10779,factual_qa,rajpurkar/squad_v2,10779,573361404776f4190066093e,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Masovian gothic,St. John's Cathedral is an example of the so-called Masovian Gothic style.,Masovian gothic,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7989,factual_qa,rajpurkar/squad_v2,7989,572885023acd2414000dfa83,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Northern,"According to the context, the Northern Chinese were ranked higher in the class system.",Northern,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7989,factual_qa,rajpurkar/squad_v2,7989,572885023acd2414000dfa83,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Northern,"According to the text, the Northern Chinese were ranked higher in the class system.",Northern,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7989,factual_qa,rajpurkar/squad_v2,7989,572885023acd2414000dfa83,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Northern,"According to the text, the Northern Chinese were ranked higher in the class system.",Northern,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7989,factual_qa,rajpurkar/squad_v2,7989,572885023acd2414000dfa83,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Northern,The Northern Chinese were ranked higher in the class system.,Northern,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11773,factual_qa,rajpurkar/squad_v2,11773,573796edc3c5551400e51f35,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,nuclear,"The force between nucleons in atomic nuclei is the nuclear force, which is a residual of the strong force.",nuclear,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11773,factual_qa,rajpurkar/squad_v2,11773,573796edc3c5551400e51f35,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,nuclear,"The force between nucleons is the nuclear force, which is a residual of the strong force.",nuclear,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_10779,factual_qa,rajpurkar/squad_v2,10779,573361404776f4190066093e,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Masovian gothic,St. John's Cathedral is an example of the so-called Masovian Gothic style.,Masovian gothic,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11773,factual_qa,rajpurkar/squad_v2,11773,573796edc3c5551400e51f35,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,nuclear,"The force between nucleons is the nuclear force, which is a residual of the strong force.",nuclear,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_7989,factual_qa,rajpurkar/squad_v2,7989,572885023acd2414000dfa83,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Northern,"According to the text, the Northern Chinese were ranked higher in the class system.",Northern,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11773,factual_qa,rajpurkar/squad_v2,11773,573796edc3c5551400e51f35,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,nuclear,"The force between nucleons is the nuclear force, which is a residual of the strong force.",nuclear,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11773,factual_qa,rajpurkar/squad_v2,11773,573796edc3c5551400e51f35,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,nuclear,"The force between nucleons is the nuclear force, which is a residual of the strong force.",nuclear,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6442,factual_qa,rajpurkar/squad_v2,6442,5727d9c43acd2414000dee18,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,2011,"Harvard has consistently topped the THE World Reputation Rankings since 2011, when the first time such league tables were published.",2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6442,factual_qa,rajpurkar/squad_v2,6442,5727d9c43acd2414000dee18,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,2011,"According to the text, Harvard was on top of the THE World Reputation Rankings since 2011, when the first time such league tables were published.",2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6442,factual_qa,rajpurkar/squad_v2,6442,5727d9c43acd2414000dee18,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,2011,"Harvard was on top of the THE World Reputation Rankings starting from 2011, when the first such league table was published.",2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6442,factual_qa,rajpurkar/squad_v2,6442,5727d9c43acd2414000dee18,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,2011,"According to the context, Harvard has been consistently topping the THE World Reputation Rankings since 2011, when the first time such league tables were published.",2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_2682,factual_qa,rajpurkar/squad_v2,2682,571ce6655efbb31900334e35,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,50 kilopascals,"Oxygen toxicity usually begins to occur at partial pressures more than 50 kilopascals (kPa), which is equal to about 50% oxygen composition at standard pressure or 2.5 times the normal sea-level O2 partial pressure of about 21 kPa.",50 kilopascals,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6442,factual_qa,rajpurkar/squad_v2,6442,5727d9c43acd2414000dee18,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,2011,"Harvard has been consistently ranked number one on the Times Higher Education World Reputation Rankings since 2011, when the first time such league tables were published.",2011,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_2682,factual_qa,rajpurkar/squad_v2,2682,571ce6655efbb31900334e35,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,50 kilopascals,"Oxygen toxicity usually begins to occur at partial pressures more than 50 kilopascals (kPa), equal to about 50% oxygen composition at standard pressure or 2.5 times the normal sea-level O2 partial pressure of about 21 kPa.",50 kilopascals,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_2682,factual_qa,rajpurkar/squad_v2,2682,571ce6655efbb31900334e35,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,50 kilopascals,"Oxygen toxicity usually begins to occur at partial pressures more than 50 kilopascals (kPa), which is equal to about 50% oxygen composition at standard pressure or 2.5 times the normal sea-level O2 partial pressure of about 21 kPa.",50 kilopascals,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_2682,factual_qa,rajpurkar/squad_v2,2682,571ce6655efbb31900334e35,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,50 kilopascals,"Oxygen toxicity usually begins to occur at partial pressures more than 50 kilopascals (kPa), equal to about 50% oxygen composition at standard pressure or 2.5 times the normal sea-level O2 partial pressure of about 21 kPa.",50 kilopascals,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11262,factual_qa,rajpurkar/squad_v2,11262,5733eb34d058e614000b65ce,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,colonel of the Iroquois,"The Iroquois gave Johnson the title ""Warraghiggey"", meaning ""He who does great things"".",colonel of the Iroquois,0.142857,false,0.142857,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.33; token_f1=0.142857; binary correctness not assigned for factual QA
factual_qa_2682,factual_qa,rajpurkar/squad_v2,2682,571ce6655efbb31900334e35,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,50 kilopascals,"Oxygen toxicity usually begins to occur at partial pressures more than 50 kilopascals (kPa), which is equal to about 50% oxygen composition at standard pressure or 2.5 times the normal sea-level O2 partial pressure of about 21 kPa.",50 kilopascals,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_11262,factual_qa,rajpurkar/squad_v2,11262,5733eb34d058e614000b65ce,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,colonel of the Iroquois,"The Iroquois gave William Johnson the title ""Warraghiggey"", meaning ""He who does great things"".",colonel of the Iroquois,0.133333,false,0.133333,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.33; token_f1=0.133333; binary correctness not assigned for factual QA
factual_qa_11262,factual_qa,rajpurkar/squad_v2,11262,5733eb34d058e614000b65ce,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,colonel of the Iroquois,"The Iroquois gave Johnson the title ""Warraghiggey"", which means ""He who does great things"".",colonel of the Iroquois,0.133333,false,0.133333,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.33; token_f1=0.133333; binary correctness not assigned for factual QA
factual_qa_11262,factual_qa,rajpurkar/squad_v2,11262,5733eb34d058e614000b65ce,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,colonel of the Iroquois,"The Iroquois gave William Johnson the title ""Warraghiggey"", meaning ""He who does great things"".",colonel of the Iroquois,0.133333,false,0.133333,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.33; token_f1=0.133333; binary correctness not assigned for factual QA
factual_qa_11262,factual_qa,rajpurkar/squad_v2,11262,5733eb34d058e614000b65ce,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,colonel of the Iroquois,"The Iroquois gave Johnson the title ""Warraghiggey"", meaning ""He who does great things"".",colonel of the Iroquois,0.142857,false,0.142857,,false,factual_qa_containment_token_f1,reference answer not contained; token overlap=0.33; token_f1=0.142857; binary correctness not assigned for factual QA
factual_qa_919,factual_qa,rajpurkar/squad_v2,919,5706143575f01819005e7950,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,NFL,The Los Angeles Rams are an example of an NFL (National Football League) team.,NFL,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_919,factual_qa,rajpurkar/squad_v2,919,5706143575f01819005e7950,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,NFL,The Los Angeles Rams are an example of an NFL (National Football League) team.,NFL,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_919,factual_qa,rajpurkar/squad_v2,919,5706143575f01819005e7950,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,NFL,The Los Angeles Rams are an example of an NFL (National Football League) team.,NFL,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_720,factual_qa,rajpurkar/squad_v2,720,5705f09e75f01819005e77a5,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Cow Counties,"The regions in which the pro-slavery southerners lived were referred to as the ""Cow Counties"" of southern California.",Cow Counties,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_720,factual_qa,rajpurkar/squad_v2,720,5705f09e75f01819005e77a5,3,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Cow Counties,"The regions in which the pro-slavery southerners lived were referred to as the ""Cow Counties"" of southern California.",Cow Counties,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_919,factual_qa,rajpurkar/squad_v2,919,5706143575f01819005e7950,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,NFL,The Los Angeles Rams are an example of an NFL (National Football League) team.,NFL,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_720,factual_qa,rajpurkar/squad_v2,720,5705f09e75f01819005e77a5,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Cow Counties,"The name given to the regions where the pro-slavery southerners lived is the ""Cow Counties"" of southern California.",Cow Counties,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_9228,factual_qa,rajpurkar/squad_v2,9228,572ff430a23a5019007fcbaa,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Rhine-Ruhr,The region called the largest conurbation of the Rhine is the Rhine-Ruhr region.,Rhine-Ruhr,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_9228,factual_qa,rajpurkar/squad_v2,9228,572ff430a23a5019007fcbaa,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Rhine-Ruhr,The region called the largest conurbation of the Rhine is the Rhine-Ruhr region.,Rhine-Ruhr,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_720,factual_qa,rajpurkar/squad_v2,720,5705f09e75f01819005e77a5,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Cow Counties,"The regions in which the pro-slavery southerners lived were referred to as the ""Cow Counties"" of southern California.",Cow Counties,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_720,factual_qa,rajpurkar/squad_v2,720,5705f09e75f01819005e77a5,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Cow Counties,"The regions in which the pro-slavery southerners lived were referred to as the ""Cow Counties"" of southern California.",Cow Counties,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_9228,factual_qa,rajpurkar/squad_v2,9228,572ff430a23a5019007fcbaa,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Rhine-Ruhr,The region called the largest conurbation of the Rhine is the Rhine-Ruhr region.,Rhine-Ruhr,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_9228,factual_qa,rajpurkar/squad_v2,9228,572ff430a23a5019007fcbaa,5,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,Rhine-Ruhr,The region is called the Rhine-Ruhr region.,Rhine-Ruhr,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6578,factual_qa,rajpurkar/squad_v2,6578,572815d9ff5b5019007d9cbf,1,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,extension of the Florida East Coast Railway further south,"The extension of the Florida East Coast Railway further south drew visitors to other areas, causing a decline in tourism in Jacksonville.",extension of the Florida East Coast Railway further south,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6578,factual_qa,rajpurkar/squad_v2,6578,572815d9ff5b5019007d9cbf,4,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,extension of the Florida East Coast Railway further south,The extension of the Florida East Coast Railway further south drew visitors to other areas.,extension of the Florida East Coast Railway further south,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
factual_qa_6578,factual_qa,rajpurkar/squad_v2,6578,572815d9ff5b5019007d9cbf,2,meta-llama/Meta-Llama-3-8B-Instruct-Lite,original,,extension of the Florida East Coast Railway further south,"The extension of the Florida East Coast Railway further south drew visitors to other areas, causing a decline in tourism to Jacksonville.",extension of the Florida East Coast Railway further south,1.000000,true,1.000000,,false,factual_qa_containment_token_f1,reference answer contained in output; factual_score=1.0; binary correctness not assigned for factual QA
