item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_35,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.950575,0.942077,0.057923,0.008498,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.950575,0.943790,0.056210,0.006785,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.950575,0.934227,0.065773,0.016348,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.950575,0.929868,0.070132,0.020707,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.950575,0.945407,0.054593,0.005168,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970172,0.978081,0.021919,-0.007909,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970172,0.958625,0.041375,0.011547,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970172,0.923247,0.076753,0.046926,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970172,0.967634,0.032366,0.002538,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970172,0.966247,0.033753,0.003925,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,5,5,0.000000,0.200000,-0.200000,,false,0.912364,0.901095,0.098905,0.011268,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.912364,0.916476,0.083524,-0.004112,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false,0.912364,0.891660,0.108340,0.020703,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.912364,0.888599,0.111401,0.023765,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,5,5,0.000000,0.200000,-0.200000,,false,0.912364,0.917214,0.082786,-0.004850,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,5,5,0.600000,1.000000,-0.400000,-0.666667,false,0.893805,0.929391,0.070609,-0.035586,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,5,5,0.600000,0.200000,0.400000,0.666667,true,0.893805,0.928989,0.071011,-0.035184,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,5,5,0.600000,0.600000,0.000000,0.000000,false,0.893805,0.894753,0.105247,-0.000949,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,5,5,0.600000,1.000000,-0.400000,-0.666667,false,0.893805,0.931998,0.068002,-0.038194,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false,0.893805,0.926477,0.073523,-0.032673,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921210,0.937187,0.062813,-0.015978,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921210,0.934081,0.065919,-0.012871,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921210,0.906231,0.093769,0.014979,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921210,0.921738,0.078262,-0.000528,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921210,0.925171,0.074829,-0.003961,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973633,0.954303,0.045697,0.019329,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973633,0.969885,0.030115,0.003747,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973633,0.920188,0.079812,0.053444,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973633,0.970862,0.029138,0.002770,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973633,0.910314,0.089686,0.063318,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.922579,0.924983,0.075017,-0.002404,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.922579,0.929364,0.070636,-0.006785,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.922579,0.925860,0.074140,-0.003281,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.922579,0.930645,0.069355,-0.008066,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.922579,0.926760,0.073240,-0.004181,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936654,0.939253,0.060747,-0.002599,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936654,0.936071,0.063929,0.000583,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936654,0.899763,0.100237,0.036892,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936654,0.926663,0.073337,0.009991,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.936654,0.936328,0.063672,0.000326,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.957122,0.949937,0.050063,0.007185,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.957122,0.947380,0.052620,0.009742,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true,0.957122,0.909615,0.090385,0.047507,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.957122,0.946003,0.053997,0.011119,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true,0.957122,0.954814,0.045186,0.002308,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.925577,0.917021,0.082979,0.008556,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.925577,0.922705,0.077295,0.002872,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.925577,0.941927,0.058073,-0.016349,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.925577,0.924071,0.075929,0.001506,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.925577,0.936083,0.063917,-0.010506,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964625,0.974821,0.025179,-0.010196,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964625,0.968709,0.031291,-0.004084,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964625,0.952412,0.047588,0.012213,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964625,0.976569,0.023431,-0.011944,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.964625,0.951222,0.048778,0.013403,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973383,0.971284,0.028716,0.002099,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973383,0.973895,0.026105,-0.000511,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973383,0.964916,0.035084,0.008468,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973383,0.974585,0.025415,-0.001201,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.973383,0.976678,0.023322,-0.003295,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,context_injection,5,5,0.800000,0.600000,0.200000,0.250000,true,0.920049,0.929187,0.070813,-0.009139,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,formatting_changes,5,5,0.800000,0.800000,0.000000,0.000000,false,0.920049,0.930751,0.069249,-0.010702,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false,0.920049,0.919820,0.080180,0.000229,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,reordering,5,5,0.800000,1.000000,-0.200000,-0.250000,false,0.920049,0.922460,0.077540,-0.002411,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false,0.920049,0.927330,0.072670,-0.007281,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921530,0.929020,0.070980,-0.007490,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921530,0.940577,0.059423,-0.019048,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.921530,0.899426,0.100574,0.022104,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921530,0.932424,0.067576,-0.010894,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.921530,0.933803,0.066197,-0.012274,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960198,0.952955,0.047045,0.007243,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960198,0.955157,0.044843,0.005042,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960198,0.912437,0.087563,0.047762,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960198,0.953169,0.046831,0.007029,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.960198,0.962619,0.037381,-0.002421,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.906805,0.903768,0.096232,0.003037,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.906805,0.910809,0.089191,-0.004004,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.906805,0.915289,0.084711,-0.008484,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.906805,0.921761,0.078239,-0.014956,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.906805,0.921161,0.078839,-0.014356,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931664,0.908013,0.091987,0.023651,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931664,0.933542,0.066458,-0.001878,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931664,0.928847,0.071153,0.002817,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931664,0.927164,0.072836,0.004500,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931664,0.943343,0.056657,-0.011680,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984566,0.979811,0.020189,0.004754,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984566,0.981445,0.018555,0.003121,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984566,0.964093,0.035907,0.020473,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984566,0.983199,0.016801,0.001367,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.984566,0.983225,0.016775,0.001341,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.946147,0.053853,0.053853,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10038,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.808320,0.191680,0.191680,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.978886,0.021114,0.021114,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10197,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.905474,0.094526,0.094526,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.961039,0.038961,0.038961,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10550,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996513,0.997210,0.002790,-0.000698,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996513,0.998256,0.001744,-0.001744,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996513,0.975019,0.024981,0.021494,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996513,0.976322,0.023678,0.020190,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10779,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996513,0.998256,0.001744,-0.001744,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.988644,0.011356,0.011356,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.988644,0.011356,0.011356,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.979708,0.020292,0.020292,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.881631,0.118369,0.118369,sentence-transformers/all-MiniLM-L6-v2
factual_qa_10908,factual_qa,surface_noise,5,5,1.000000,0.806154,0.193846,0.193846,true,1.000000,0.962714,0.037286,0.037286,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.707172,0.292828,0.292828,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.511954,0.488046,0.488046,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.502248,0.497752,0.497752,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11075,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.804782,0.195218,0.195218,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,context_injection,5,5,0.142857,0.142857,0.000000,0.000000,false,0.993392,0.995595,0.004405,-0.002203,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,formatting_changes,5,5,0.142857,0.142857,0.000000,0.000000,false,0.993392,0.995595,0.004405,-0.002203,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,paraphrasing,5,5,0.142857,0.118170,0.024687,0.172811,true,0.993392,0.965081,0.034919,0.028311,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,reordering,5,5,0.142857,0.135238,0.007619,0.053334,true,0.993392,0.975414,0.024586,0.017978,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11262,factual_qa,surface_noise,5,5,0.142857,0.142857,0.000000,0.000000,false,0.993392,0.995595,0.004405,-0.002203,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,context_injection,5,5,0.676138,0.682682,-0.006544,-0.009678,false,0.990219,0.984969,0.015031,0.005250,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,formatting_changes,5,5,0.676138,0.724629,-0.048491,-0.071718,false,0.990219,0.991991,0.008009,-0.001772,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,paraphrasing,5,5,0.676138,0.653846,0.022292,0.032970,true,0.990219,0.957955,0.042045,0.032264,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,reordering,5,5,0.676138,0.731707,-0.055569,-0.082186,false,0.990219,0.962625,0.037375,0.027593,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11313,factual_qa,surface_noise,5,5,0.676138,0.668760,0.007378,0.010913,true,0.990219,0.991892,0.008108,-0.001674,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983021,0.982689,0.017311,0.000333,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983021,0.986064,0.013936,-0.003043,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983021,0.851924,0.148076,0.131098,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983021,0.949220,0.050780,0.033802,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11559,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983021,0.983577,0.016423,-0.000555,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.985633,0.014367,0.014367,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.904644,0.095356,0.095356,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.900401,0.099599,0.099599,sentence-transformers/all-MiniLM-L6-v2
factual_qa_11773,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.981049,0.018951,0.018951,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.946665,0.944494,0.055506,0.002170,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.946665,0.949869,0.050131,-0.003204,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.946665,0.945316,0.054684,0.001349,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.946665,0.744814,0.255186,0.201851,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1292,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.946665,0.965616,0.034384,-0.018951,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,context_injection,5,5,0.850000,0.850000,0.000000,0.000000,false,0.958963,0.967170,0.032830,-0.008207,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,formatting_changes,5,5,0.850000,0.850000,0.000000,0.000000,false,0.958963,0.967170,0.032830,-0.008207,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,paraphrasing,5,5,0.850000,1.000000,-0.150000,-0.176471,false,0.958963,0.963340,0.036660,-0.004377,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,reordering,5,5,0.850000,0.250000,0.600000,0.705882,true,0.958963,0.872134,0.127866,0.086829,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1302,factual_qa,surface_noise,5,5,0.850000,0.700000,0.150000,0.176471,true,0.958963,0.954859,0.045141,0.004104,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.971593,0.028407,0.028407,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.732575,0.267425,0.267425,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.930893,0.069107,0.069107,sentence-transformers/all-MiniLM-L6-v2
factual_qa_1601,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.857967,0.142033,0.142033,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.773695,0.226305,0.226305,sentence-transformers/all-MiniLM-L6-v2
factual_qa_2022,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.929503,0.070497,0.070497,sentence-transformers/all-MiniLM-L6-v2
