item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
factual_qa_1601,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2022,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2022,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2022,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2022,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2022,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2289,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2289,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2289,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2289,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2289,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2682,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2682,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2682,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2682,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_2682,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3095,factual_qa,context_injection,5,5,0.199170,0.178136,0.021034,0.105609,true
factual_qa_3095,factual_qa,formatting_changes,5,5,0.199170,0.148542,0.050628,0.254194,true
factual_qa_3095,factual_qa,paraphrasing,5,5,0.199170,0.043022,0.156148,0.783996,true
factual_qa_3095,factual_qa,reordering,5,5,0.199170,0.114007,0.085163,0.427589,true
factual_qa_3095,factual_qa,surface_noise,5,5,0.199170,0.171444,0.027726,0.139210,true
factual_qa_3135,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3135,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3135,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3135,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3135,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3339,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3339,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3339,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3339,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3339,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3373,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3373,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3373,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3373,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3373,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3740,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3740,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3740,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3740,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3740,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3976,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3976,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3976,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3976,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_3976,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4029,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4029,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4029,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4029,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4029,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4277,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4277,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4277,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4277,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_4277,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_5271,factual_qa,context_injection,5,5,0.190276,0.193989,-0.003713,-0.019512,false
factual_qa_5271,factual_qa,formatting_changes,5,5,0.190276,0.172677,0.017599,0.092493,true
factual_qa_5271,factual_qa,paraphrasing,5,5,0.190276,0.491380,-0.301103,-1.582452,false
factual_qa_5271,factual_qa,reordering,5,5,0.190276,0.410257,-0.219980,-1.156109,false
factual_qa_5271,factual_qa,surface_noise,5,5,0.190276,0.246567,-0.056290,-0.295835,false
factual_qa_5359,factual_qa,context_injection,5,5,0.720000,0.720000,0.000000,0.000000,false
factual_qa_5359,factual_qa,formatting_changes,5,5,0.720000,0.906667,-0.186667,-0.259260,false
factual_qa_5359,factual_qa,paraphrasing,5,5,0.720000,0.720000,0.000000,0.000000,false
factual_qa_5359,factual_qa,reordering,5,5,0.720000,0.533333,0.186667,0.259260,true
factual_qa_5359,factual_qa,surface_noise,5,5,0.720000,0.813333,-0.093333,-0.129630,false
factual_qa_5525,factual_qa,context_injection,5,5,0.293140,0.283944,0.009195,0.031369,true
factual_qa_5525,factual_qa,formatting_changes,5,5,0.293140,0.297368,-0.004229,-0.014425,false
factual_qa_5525,factual_qa,paraphrasing,5,5,0.293140,0.349115,-0.055975,-0.190950,false
factual_qa_5525,factual_qa,reordering,5,5,0.293140,0.249872,0.043268,0.147601,true
factual_qa_5525,factual_qa,surface_noise,5,5,0.293140,0.300895,-0.007756,-0.026457,false
factual_qa_6353,factual_qa,context_injection,5,5,0.302297,0.466667,-0.164370,-0.543735,false
factual_qa_6353,factual_qa,formatting_changes,5,5,0.302297,0.372093,-0.069796,-0.230884,false
factual_qa_6353,factual_qa,paraphrasing,5,5,0.302297,0.410150,-0.107852,-0.356775,false
factual_qa_6353,factual_qa,reordering,5,5,0.302297,0.286844,0.015453,0.051119,true
factual_qa_6353,factual_qa,surface_noise,5,5,0.302297,0.263392,0.038905,0.128698,true
factual_qa_6442,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6442,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6460,factual_qa,context_injection,5,5,0.285714,0.285714,0.000000,0.000000,false
factual_qa_6460,factual_qa,formatting_changes,5,5,0.285714,0.400000,-0.114286,-0.400001,false
factual_qa_6460,factual_qa,paraphrasing,5,5,0.285714,0.714286,-0.428572,-1.500004,false
factual_qa_6460,factual_qa,reordering,5,5,0.285714,0.571429,-0.285715,-1.000004,false
factual_qa_6460,factual_qa,surface_noise,5,5,0.285714,0.285714,0.000000,0.000000,false
factual_qa_6578,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6578,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6578,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6578,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6578,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_6819,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_684,factual_qa,reordering,5,5,1.000000,0.600000,0.400000,0.400000,true
factual_qa_684,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7048,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7187,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_720,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7525,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7699,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7854,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_7989,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_800,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_800,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_800,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_800,factual_qa,reordering,5,5,1.000000,0.400000,0.600000,0.600000,true
factual_qa_800,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8049,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8077,factual_qa,surface_noise,5,5,1.000000,0.099048,0.900952,0.900952,true
factual_qa_8164,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8164,factual_qa,reordering,5,5,1.000000,0.294118,0.705882,0.705882,true
factual_qa_8164,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8302,factual_qa,context_injection,5,5,0.500000,0.500000,0.000000,0.000000,false
factual_qa_8302,factual_qa,formatting_changes,5,5,0.500000,0.500000,0.000000,0.000000,false
factual_qa_8302,factual_qa,paraphrasing,5,5,0.500000,0.555556,-0.055556,-0.111112,false
factual_qa_8302,factual_qa,reordering,5,5,0.500000,0.522222,-0.022222,-0.044445,false
factual_qa_8302,factual_qa,surface_noise,5,5,0.500000,0.500000,0.000000,0.000000,false
factual_qa_8326,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8326,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8650,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8989,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8989,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8989,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8989,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_8989,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_919,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_919,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_919,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_919,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_919,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_9228,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_9228,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_9228,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_9228,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_9228,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10051,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10051,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10051,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10051,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10051,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10521,math_reasoning,context_injection,5,5,0.400000,0.400000,0.000000,0.000000,false
math_reasoning_10521,math_reasoning,formatting_changes,5,5,0.400000,0.200000,0.200000,0.500000,true
math_reasoning_10521,math_reasoning,paraphrasing,5,5,0.400000,0.400000,0.000000,0.000000,false
math_reasoning_10521,math_reasoning,reordering,5,5,0.400000,0.000000,0.400000,1.000000,true
math_reasoning_10521,math_reasoning,surface_noise,5,5,0.400000,0.200000,0.200000,0.500000,true
math_reasoning_10586,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10586,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10586,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10586,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10586,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10682,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10682,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10682,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10682,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10682,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10926,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10926,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10926,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10926,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_10926,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_11055,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11055,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11055,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11055,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11055,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_1121,math_reasoning,context_injection,5,5,0.600000,0.000000,0.600000,1.000000,true
math_reasoning_1121,math_reasoning,formatting_changes,5,5,0.600000,0.200000,0.400000,0.666667,true
math_reasoning_1121,math_reasoning,paraphrasing,5,5,0.600000,0.200000,0.400000,0.666667,true
math_reasoning_1121,math_reasoning,reordering,5,5,0.600000,0.800000,-0.200000,-0.333333,false
math_reasoning_1121,math_reasoning,surface_noise,5,5,0.600000,0.200000,0.400000,0.666667,true
math_reasoning_11297,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11297,math_reasoning,formatting_changes,5,5,0.000000,0.200000,-0.200000,,false
math_reasoning_11297,math_reasoning,paraphrasing,5,5,0.000000,0.800000,-0.800000,,false
math_reasoning_11297,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_11297,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false
math_reasoning_11759,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_11759,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_11759,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_11759,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_11759,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1600,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1600,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1600,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1600,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1600,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1650,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1650,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1650,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1650,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_1650,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_190,math_reasoning,context_injection,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_190,math_reasoning,formatting_changes,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_190,math_reasoning,paraphrasing,5,5,0.600000,0.800000,-0.200000,-0.333333,false
math_reasoning_190,math_reasoning,reordering,5,5,0.600000,1.000000,-0.400000,-0.666667,false
math_reasoning_190,math_reasoning,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false
math_reasoning_2166,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2166,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2166,math_reasoning,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true
math_reasoning_2166,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2166,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2652,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2652,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2817,math_reasoning,context_injection,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.800000,0.200000,0.600000,0.750000,true
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_2817,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_2832,math_reasoning,context_injection,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.600000,0.400000,0.200000,0.333333,true
math_reasoning_2832,math_reasoning,reordering,5,5,0.600000,1.000000,-0.400000,-0.666667,false
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2891,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3251,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3374,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
