item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_27,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997019,0.997447,0.002553,-0.000428,sentence-transformers/all-MiniLM-L6-v2
code_generation_27,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997019,0.982625,0.017375,0.014393,sentence-transformers/all-MiniLM-L6-v2
code_generation_27,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997019,0.949455,0.050545,0.047564,sentence-transformers/all-MiniLM-L6-v2
code_generation_27,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997019,0.971924,0.028076,0.025094,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977159,0.988579,0.011421,-0.011421,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977159,0.965402,0.034598,0.011756,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977159,0.948891,0.051109,0.028268,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977159,0.988579,0.011421,-0.011421,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977159,0.988579,0.011421,-0.011421,sentence-transformers/all-MiniLM-L6-v2
code_generation_29,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999165,0.997482,0.002518,0.001683,sentence-transformers/all-MiniLM-L6-v2
code_generation_29,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999165,0.995262,0.004738,0.003903,sentence-transformers/all-MiniLM-L6-v2
code_generation_29,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999165,0.990017,0.009983,0.009147,sentence-transformers/all-MiniLM-L6-v2
code_generation_29,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999165,0.997477,0.002523,0.001688,sentence-transformers/all-MiniLM-L6-v2
code_generation_29,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999165,0.998138,0.001862,0.001027,sentence-transformers/all-MiniLM-L6-v2
code_generation_3,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.980901,0.019099,0.019099,sentence-transformers/all-MiniLM-L6-v2
code_generation_3,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_3,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.909804,0.090196,0.090197,sentence-transformers/all-MiniLM-L6-v2
code_generation_3,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_3,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,-0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_30,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999403,0.979576,0.020424,0.019827,sentence-transformers/all-MiniLM-L6-v2
code_generation_30,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999403,0.999164,0.000836,0.000239,sentence-transformers/all-MiniLM-L6-v2
code_generation_30,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999403,0.973028,0.026972,0.026376,sentence-transformers/all-MiniLM-L6-v2
code_generation_30,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999403,0.946554,0.053446,0.052849,sentence-transformers/all-MiniLM-L6-v2
code_generation_30,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999403,0.999523,0.000477,-0.000119,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983808,0.983446,0.016554,0.000362,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983808,0.972878,0.027122,0.010930,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983808,0.965136,0.034864,0.018673,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983808,0.983446,0.016554,0.000362,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983808,0.983446,0.016554,0.000362,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.897836,0.894826,0.105174,0.003010,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.897836,0.863438,0.136562,0.034398,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.897836,0.847774,0.152226,0.050061,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.897836,0.785447,0.214553,0.112388,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.897836,0.856623,0.143377,0.041213,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.961786,0.968200,0.031800,-0.006413,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.961786,0.974693,0.025307,-0.012907,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.961786,0.842549,0.157451,0.119237,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.961786,0.763774,0.236226,0.198012,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.961786,0.980037,0.019963,-0.018251,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998333,0.997441,0.002559,0.000892,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998333,0.998444,0.001556,-0.000111,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998333,0.950132,0.049868,0.048201,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998333,0.997663,0.002337,0.000670,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998333,0.990787,0.009213,0.007546,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.994826,0.876891,0.123109,0.117935,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.994826,0.992760,0.007240,0.002066,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.994826,0.970012,0.029988,0.024814,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.994826,0.884507,0.115493,0.110319,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.994826,0.936421,0.063579,0.058405,sentence-transformers/all-MiniLM-L6-v2
code_generation_36,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943002,0.896097,0.103903,0.046904,sentence-transformers/all-MiniLM-L6-v2
code_generation_36,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943002,0.946546,0.053454,-0.003545,sentence-transformers/all-MiniLM-L6-v2
code_generation_36,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943002,0.946824,0.053176,-0.003822,sentence-transformers/all-MiniLM-L6-v2
code_generation_36,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943002,0.868207,0.131793,0.074794,sentence-transformers/all-MiniLM-L6-v2
code_generation_36,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.943002,0.945104,0.054896,-0.002102,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873782,0.883649,0.116351,-0.009867,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873782,0.875667,0.124333,-0.001884,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873782,0.807612,0.192388,0.066170,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873782,0.883378,0.116622,-0.009595,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.873782,0.826362,0.173638,0.047420,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.936898,0.934136,0.065864,0.002762,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.936898,0.902113,0.097887,0.034785,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.936898,0.910136,0.089864,0.026762,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.936898,0.921757,0.078243,0.015141,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.936898,0.927166,0.072834,0.009732,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996137,0.944593,0.055407,0.051544,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996137,0.997099,0.002901,-0.000962,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996137,0.985187,0.014813,0.010950,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996137,0.951886,0.048114,0.044251,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.996137,0.996336,0.003664,-0.000199,sentence-transformers/all-MiniLM-L6-v2
code_generation_41,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.935335,0.919922,0.080078,0.015413,sentence-transformers/all-MiniLM-L6-v2
code_generation_41,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.935335,0.932248,0.067752,0.003087,sentence-transformers/all-MiniLM-L6-v2
code_generation_41,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.935335,0.899769,0.100231,0.035566,sentence-transformers/all-MiniLM-L6-v2
code_generation_41,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.935335,0.903769,0.096231,0.031566,sentence-transformers/all-MiniLM-L6-v2
code_generation_41,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.935335,0.921644,0.078356,0.013692,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937858,0.953412,0.046588,-0.015555,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937858,0.931977,0.068023,0.005881,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937858,0.943603,0.056397,-0.005745,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937858,0.891973,0.108027,0.045885,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937858,0.950988,0.049012,-0.013130,sentence-transformers/all-MiniLM-L6-v2
code_generation_45,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999652,0.999246,0.000754,0.000406,sentence-transformers/all-MiniLM-L6-v2
code_generation_45,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999652,0.999826,0.000174,-0.000174,sentence-transformers/all-MiniLM-L6-v2
code_generation_45,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999652,0.995843,0.004157,0.003808,sentence-transformers/all-MiniLM-L6-v2
code_generation_45,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999652,0.999037,0.000963,0.000615,sentence-transformers/all-MiniLM-L6-v2
code_generation_45,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999652,0.999617,0.000383,0.000035,sentence-transformers/all-MiniLM-L6-v2
code_generation_46,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.796797,0.789320,0.210680,0.007477,sentence-transformers/all-MiniLM-L6-v2
code_generation_46,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.796797,0.788242,0.211758,0.008555,sentence-transformers/all-MiniLM-L6-v2
code_generation_46,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.796797,0.777913,0.222087,0.018884,sentence-transformers/all-MiniLM-L6-v2
code_generation_46,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.796797,0.648846,0.351154,0.147950,sentence-transformers/all-MiniLM-L6-v2
code_generation_46,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.796797,0.774362,0.225638,0.022435,sentence-transformers/all-MiniLM-L6-v2
code_generation_47,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998297,0.968254,0.031746,0.030043,sentence-transformers/all-MiniLM-L6-v2
code_generation_47,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998297,0.960999,0.039001,0.037298,sentence-transformers/all-MiniLM-L6-v2
code_generation_47,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998297,0.951377,0.048623,0.046920,sentence-transformers/all-MiniLM-L6-v2
code_generation_47,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998297,0.955069,0.044931,0.043228,sentence-transformers/all-MiniLM-L6-v2
code_generation_47,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.998297,0.994802,0.005198,0.003495,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.999242,0.000758,0.000758,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.998945,0.001055,0.001055,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.997957,0.002043,0.002043,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.976302,0.938939,0.061061,0.037363,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.976302,0.969044,0.030956,0.007259,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.976302,0.933138,0.066862,0.043165,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.976302,0.937102,0.062898,0.039201,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true,0.976302,0.963350,0.036650,0.012953,sentence-transformers/all-MiniLM-L6-v2
code_generation_5,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.908089,0.935889,0.064111,-0.027800,sentence-transformers/all-MiniLM-L6-v2
code_generation_5,code_generation,formatting_changes,5,5,1.000000,0.400000,0.600000,0.600000,true,0.908089,0.925593,0.074407,-0.017504,sentence-transformers/all-MiniLM-L6-v2
code_generation_5,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.908089,0.919450,0.080550,-0.011361,sentence-transformers/all-MiniLM-L6-v2
code_generation_5,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.908089,0.924692,0.075308,-0.016603,sentence-transformers/all-MiniLM-L6-v2
code_generation_5,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.908089,0.938726,0.061274,-0.030637,sentence-transformers/all-MiniLM-L6-v2
code_generation_50,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false,0.940600,0.897958,0.102042,0.042642,sentence-transformers/all-MiniLM-L6-v2
code_generation_50,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false,0.940600,0.932796,0.067204,0.007804,sentence-transformers/all-MiniLM-L6-v2
code_generation_50,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false,0.940600,0.935938,0.064062,0.004662,sentence-transformers/all-MiniLM-L6-v2
code_generation_50,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false,0.940600,0.938214,0.061786,0.002386,sentence-transformers/all-MiniLM-L6-v2
code_generation_50,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false,0.940600,0.944146,0.055854,-0.003546,sentence-transformers/all-MiniLM-L6-v2
code_generation_51,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.992805,0.897788,0.102212,0.095017,sentence-transformers/all-MiniLM-L6-v2
code_generation_51,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.992805,0.976610,0.023390,0.016195,sentence-transformers/all-MiniLM-L6-v2
code_generation_51,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.992805,0.919884,0.080116,0.072921,sentence-transformers/all-MiniLM-L6-v2
code_generation_51,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.992805,0.897788,0.102212,0.095017,sentence-transformers/all-MiniLM-L6-v2
code_generation_51,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.992805,0.992579,0.007421,0.000226,sentence-transformers/all-MiniLM-L6-v2
code_generation_52,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999761,0.999521,0.000479,0.000239,sentence-transformers/all-MiniLM-L6-v2
code_generation_52,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999761,0.999737,0.000263,0.000024,sentence-transformers/all-MiniLM-L6-v2
code_generation_52,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999761,0.978552,0.021448,0.021209,sentence-transformers/all-MiniLM-L6-v2
code_generation_52,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999761,0.999737,0.000263,0.000024,sentence-transformers/all-MiniLM-L6-v2
code_generation_52,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999761,0.999093,0.000907,0.000668,sentence-transformers/all-MiniLM-L6-v2
code_generation_53,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963629,0.949855,0.050145,0.013774,sentence-transformers/all-MiniLM-L6-v2
code_generation_53,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963629,0.961263,0.038737,0.002366,sentence-transformers/all-MiniLM-L6-v2
code_generation_53,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963629,0.981815,0.018185,-0.018185,sentence-transformers/all-MiniLM-L6-v2
code_generation_53,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963629,0.981815,0.018185,-0.018185,sentence-transformers/all-MiniLM-L6-v2
code_generation_53,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963629,0.959992,0.040008,0.003637,sentence-transformers/all-MiniLM-L6-v2
code_generation_54,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937215,0.951342,0.048658,-0.014127,sentence-transformers/all-MiniLM-L6-v2
code_generation_54,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937215,0.951083,0.048917,-0.013868,sentence-transformers/all-MiniLM-L6-v2
code_generation_54,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937215,0.918736,0.081264,0.018479,sentence-transformers/all-MiniLM-L6-v2
code_generation_54,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937215,0.930655,0.069345,0.006560,sentence-transformers/all-MiniLM-L6-v2
code_generation_54,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.937215,0.950429,0.049571,-0.013215,sentence-transformers/all-MiniLM-L6-v2
code_generation_55,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.914237,0.930811,0.069189,-0.016574,sentence-transformers/all-MiniLM-L6-v2
code_generation_55,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.914237,0.929819,0.070181,-0.015583,sentence-transformers/all-MiniLM-L6-v2
code_generation_55,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.914237,0.908430,0.091570,0.005807,sentence-transformers/all-MiniLM-L6-v2
code_generation_55,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.914237,0.848069,0.151931,0.066168,sentence-transformers/all-MiniLM-L6-v2
code_generation_55,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.914237,0.911174,0.088826,0.003063,sentence-transformers/all-MiniLM-L6-v2
code_generation_56,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997179,0.964104,0.035896,0.033074,sentence-transformers/all-MiniLM-L6-v2
code_generation_56,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997179,0.970364,0.029636,0.026814,sentence-transformers/all-MiniLM-L6-v2
code_generation_56,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.997179,0.948517,0.051483,0.048662,sentence-transformers/all-MiniLM-L6-v2
code_generation_56,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997179,0.896703,0.103297,0.100476,sentence-transformers/all-MiniLM-L6-v2
code_generation_56,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.997179,0.998632,0.001368,-0.001453,sentence-transformers/all-MiniLM-L6-v2
code_generation_57,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.985674,0.988573,0.011427,-0.002899,sentence-transformers/all-MiniLM-L6-v2
code_generation_57,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.985674,0.991923,0.008077,-0.006249,sentence-transformers/all-MiniLM-L6-v2
code_generation_57,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.985674,0.987132,0.012868,-0.001458,sentence-transformers/all-MiniLM-L6-v2
code_generation_57,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.985674,0.974330,0.025670,0.011344,sentence-transformers/all-MiniLM-L6-v2
code_generation_57,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.985674,0.991147,0.008853,-0.005473,sentence-transformers/all-MiniLM-L6-v2
code_generation_58,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.993895,0.971366,0.028634,0.022529,sentence-transformers/all-MiniLM-L6-v2
code_generation_58,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.993895,0.996948,0.003052,-0.003052,sentence-transformers/all-MiniLM-L6-v2
code_generation_58,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true,0.993895,0.931302,0.068698,0.062593,sentence-transformers/all-MiniLM-L6-v2
code_generation_58,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.993895,0.994802,0.005198,-0.000907,sentence-transformers/all-MiniLM-L6-v2
code_generation_58,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.993895,0.995116,0.004884,-0.001221,sentence-transformers/all-MiniLM-L6-v2
code_generation_59,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983992,0.907461,0.092539,0.076530,sentence-transformers/all-MiniLM-L6-v2
code_generation_59,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983992,0.871443,0.128557,0.112548,sentence-transformers/all-MiniLM-L6-v2
code_generation_59,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983992,0.977919,0.022081,0.006073,sentence-transformers/all-MiniLM-L6-v2
code_generation_59,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983992,0.836345,0.163655,0.147647,sentence-transformers/all-MiniLM-L6-v2
code_generation_59,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983992,0.910474,0.089526,0.073518,sentence-transformers/all-MiniLM-L6-v2
code_generation_6,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999233,0.996603,0.003397,0.002630,sentence-transformers/all-MiniLM-L6-v2
code_generation_6,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999233,0.998789,0.001211,0.000444,sentence-transformers/all-MiniLM-L6-v2
code_generation_6,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999233,0.996967,0.003033,0.002266,sentence-transformers/all-MiniLM-L6-v2
